Gene stable ID,Transcript stable ID,Gene name,Gene description,Human gene name,Human gene stable ID
ENSPANG00000025484,ENSPANT00000026719,DUSP3,dual specificity phosphatase 3 [Source:NCBI gene (formerly Entrezgene);Acc:101012797],DUSP3,ENSG00000108861
ENSPANG00000022685,ENSPANT00000008209,LAMB4,laminin subunit beta 4 [Source:NCBI gene (formerly Entrezgene);Acc:101026514],LAMB4,ENSG00000091128
ENSPANG00000022685,ENSPANT00000053832,LAMB4,laminin subunit beta 4 [Source:NCBI gene (formerly Entrezgene);Acc:101026514],LAMB4,ENSG00000091128
ENSPANG00000021452,ENSPANT00000054855,STAT5A,signal transducer and activator of transcription 5A [Source:NCBI gene (formerly Entrezgene);Acc:100998364],STAT5A,ENSG00000126561
ENSPANG00000021452,ENSPANT00000011566,STAT5A,signal transducer and activator of transcription 5A [Source:NCBI gene (formerly Entrezgene);Acc:100998364],STAT5A,ENSG00000126561
ENSPANG00000021452,ENSPANT00000040156,STAT5A,signal transducer and activator of transcription 5A [Source:NCBI gene (formerly Entrezgene);Acc:100998364],STAT5A,ENSG00000126561
ENSPANG00000006664,ENSPANT00000002769,ZFP69,ZFP69 zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:101008667],ZFP69,ENSG00000187815
ENSPANG00000017504,ENSPANT00000024906,LZTR1,leucine zipper like transcription regulator 1 [Source:NCBI gene (formerly Entrezgene);Acc:101005991],LZTR1,ENSG00000099949
ENSPANG00000017504,ENSPANT00000045214,LZTR1,leucine zipper like transcription regulator 1 [Source:NCBI gene (formerly Entrezgene);Acc:101005991],LZTR1,ENSG00000099949
ENSPANG00000017504,ENSPANT00000038066,LZTR1,leucine zipper like transcription regulator 1 [Source:NCBI gene (formerly Entrezgene);Acc:101005991],LZTR1,ENSG00000099949
ENSPANG00000010988,ENSPANT00000028003,METAP2,methionyl aminopeptidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:101008061],METAP2,ENSG00000111142
ENSPANG00000010988,ENSPANT00000057385,METAP2,methionyl aminopeptidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:101008061],METAP2,ENSG00000111142
ENSPANG00000010988,ENSPANT00000031276,METAP2,methionyl aminopeptidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:101008061],METAP2,ENSG00000111142
ENSPANG00000003161,ENSPANT00000004542,DDX49,DEAD-box helicase 49 [Source:NCBI gene (formerly Entrezgene);Acc:101024309],DDX49,ENSG00000105671
ENSPANG00000003161,ENSPANT00000047402,DDX49,DEAD-box helicase 49 [Source:NCBI gene (formerly Entrezgene);Acc:101024309],DDX49,ENSG00000105671
ENSPANG00000021284,ENSPANT00000014554,EFTUD2,elongation factor Tu GTP binding domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101016764],EFTUD2,ENSG00000108883
ENSPANG00000021284,ENSPANT00000051790,EFTUD2,elongation factor Tu GTP binding domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101016764],EFTUD2,ENSG00000108883
ENSPANG00000018700,ENSPANT00000044088,ABCG1,ATP binding cassette subfamily G member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101014843],ABCG1,ENSG00000160179
ENSPANG00000018700,ENSPANT00000010610,ABCG1,ATP binding cassette subfamily G member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101014843],ABCG1,ENSG00000160179
ENSPANG00000018700,ENSPANT00000059256,ABCG1,ATP binding cassette subfamily G member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101014843],ABCG1,ENSG00000160179
ENSPANG00000018700,ENSPANT00000051099,ABCG1,ATP binding cassette subfamily G member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101014843],ABCG1,ENSG00000160179
ENSPANG00000000808,ENSPANT00000007964,FITM1,fat storage inducing transmembrane protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101015601],FITM1,ENSG00000139914
ENSPANG00000025729,ENSPANT00000027274,NIPSNAP3A,protein NipSnap homolog 3A [Source:NCBI gene (formerly Entrezgene);Acc:100997415],NIPSNAP3A,ENSG00000136783
ENSPANG00000010945,ENSPANT00000022886,DDX4,DEAD-box helicase 4 [Source:NCBI gene (formerly Entrezgene);Acc:100998036],DDX4,ENSG00000152670
ENSPANG00000010945,ENSPANT00000042103,DDX4,DEAD-box helicase 4 [Source:NCBI gene (formerly Entrezgene);Acc:100998036],DDX4,ENSG00000152670
ENSPANG00000010945,ENSPANT00000053651,DDX4,DEAD-box helicase 4 [Source:NCBI gene (formerly Entrezgene);Acc:100998036],DDX4,ENSG00000152670
ENSPANG00000010945,ENSPANT00000050149,DDX4,DEAD-box helicase 4 [Source:NCBI gene (formerly Entrezgene);Acc:100998036],DDX4,ENSG00000152670
ENSPANG00000001132,ENSPANT00000013600,COMMD7,COMM domain containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101010874],COMMD7,ENSG00000149600
ENSPANG00000001132,ENSPANT00000013596,COMMD7,COMM domain containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101010874],COMMD7,ENSG00000149600
ENSPANG00000009562,ENSPANT00000032241,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000024686,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000056141,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000024685,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000050606,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000055732,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000009562,ENSPANT00000036435,PYM1,"PYM homolog 1, exon junction complex associated factor [Source:NCBI gene (formerly Entrezgene);Acc:100997604]",PYM1,ENSG00000170473
ENSPANG00000003973,ENSPANT00000048921,CEP57,centrosomal protein 57 [Source:NCBI gene (formerly Entrezgene);Acc:101017441],CEP57,ENSG00000166037
ENSPANG00000003973,ENSPANT00000037451,CEP57,centrosomal protein 57 [Source:NCBI gene (formerly Entrezgene);Acc:101017441],CEP57,ENSG00000166037
ENSPANG00000003973,ENSPANT00000028974,CEP57,centrosomal protein 57 [Source:NCBI gene (formerly Entrezgene);Acc:101017441],CEP57,ENSG00000166037
ENSPANG00000003973,ENSPANT00000042161,CEP57,centrosomal protein 57 [Source:NCBI gene (formerly Entrezgene);Acc:101017441],CEP57,ENSG00000166037
ENSPANG00000017316,ENSPANT00000002606,ZNF746,zinc finger protein 746 [Source:NCBI gene (formerly Entrezgene);Acc:101016527],ZNF746,ENSG00000181220
ENSPANG00000017316,ENSPANT00000002607,ZNF746,zinc finger protein 746 [Source:NCBI gene (formerly Entrezgene);Acc:101016527],ZNF746,ENSG00000181220
ENSPANG00000011498,ENSPANT00000011923,ADCY7,adenylate cyclase 7 [Source:NCBI gene (formerly Entrezgene);Acc:101000833],ADCY7,ENSG00000121281
ENSPANG00000011498,ENSPANT00000054080,ADCY7,adenylate cyclase 7 [Source:NCBI gene (formerly Entrezgene);Acc:101000833],ADCY7,ENSG00000121281
ENSPANG00000011498,ENSPANT00000054037,ADCY7,adenylate cyclase 7 [Source:NCBI gene (formerly Entrezgene);Acc:101000833],ADCY7,ENSG00000121281
ENSPANG00000011332,ENSPANT00000045754,PHKG2,phosphorylase kinase catalytic subunit gamma 2 [Source:NCBI gene (formerly Entrezgene);Acc:101017842],PHKG2,ENSG00000156873
ENSPANG00000011332,ENSPANT00000020264,PHKG2,phosphorylase kinase catalytic subunit gamma 2 [Source:NCBI gene (formerly Entrezgene);Acc:101017842],PHKG2,ENSG00000156873
ENSPANG00000020187,ENSPANT00000007981,NUP85,nucleoporin 85 [Source:NCBI gene (formerly Entrezgene);Acc:100999553],NUP85,ENSG00000125450
ENSPANG00000022951,ENSPANT00000016529,KRI1,KRI1 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101027021],KRI1,ENSG00000129347
ENSPANG00000002495,ENSPANT00000059025,INPPL1,inositol polyphosphate phosphatase like 1 [Source:NCBI gene (formerly Entrezgene);Acc:101001954],INPPL1,ENSG00000165458
ENSPANG00000002495,ENSPANT00000005108,INPPL1,inositol polyphosphate phosphatase like 1 [Source:NCBI gene (formerly Entrezgene);Acc:101001954],INPPL1,ENSG00000165458
ENSPANG00000002495,ENSPANT00000008196,INPPL1,inositol polyphosphate phosphatase like 1 [Source:NCBI gene (formerly Entrezgene);Acc:101001954],INPPL1,ENSG00000165458
ENSPANG00000021288,ENSPANT00000014808,GOT1,glutamic-oxaloacetic transaminase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101023775],GOT1,ENSG00000120053
ENSPANG00000001786,ENSPANT00000004536,NSDHL,NAD(P) dependent steroid dehydrogenase-like [Source:NCBI gene (formerly Entrezgene);Acc:101003162],NSDHL,ENSG00000147383
ENSPANG00000021929,ENSPANT00000033400,SPATA2L,spermatogenesis associated 2 like [Source:NCBI gene (formerly Entrezgene);Acc:101018689],SPATA2L,ENSG00000158792
ENSPANG00000021929,ENSPANT00000000543,SPATA2L,spermatogenesis associated 2 like [Source:NCBI gene (formerly Entrezgene);Acc:101018689],SPATA2L,ENSG00000158792
ENSPANG00000015047,ENSPANT00000021279,MBD4,"methyl-CpG binding domain 4, DNA glycosylase [Source:NCBI gene (formerly Entrezgene);Acc:101019682]",MBD4,ENSG00000129071
ENSPANG00000015047,ENSPANT00000056144,MBD4,"methyl-CpG binding domain 4, DNA glycosylase [Source:NCBI gene (formerly Entrezgene);Acc:101019682]",MBD4,ENSG00000129071
ENSPANG00000015047,ENSPANT00000042439,MBD4,"methyl-CpG binding domain 4, DNA glycosylase [Source:NCBI gene (formerly Entrezgene);Acc:101019682]",MBD4,ENSG00000129071
ENSPANG00000016790,ENSPANT00000016072,MALSU1,mitochondrial assembly of ribosomal large subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:101004410],MALSU1,ENSG00000156928
ENSPANG00000025424,ENSPANT00000026681,SIT1,signaling threshold regulating transmembrane adaptor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022409],SIT1,ENSG00000137078
ENSPANG00000017677,ENSPANT00000012021,BCL6,BCL6 transcription repressor [Source:NCBI gene (formerly Entrezgene);Acc:101019119],BCL6,ENSG00000113916
ENSPANG00000001531,ENSPANT00000003954,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase [Source:NCBI gene (formerly Entrezgene);Acc:101005142],HMGCR,ENSG00000113161
ENSPANG00000001531,ENSPANT00000050662,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase [Source:NCBI gene (formerly Entrezgene);Acc:101005142],HMGCR,ENSG00000113161
ENSPANG00000007412,ENSPANT00000016333,TRIOBP,TRIO and F-actin-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:101024360],TRIOBP,ENSG00000100106
ENSPANG00000007412,ENSPANT00000016334,TRIOBP,TRIO and F-actin-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:101024360],TRIOBP,ENSG00000100106
ENSPANG00000007412,ENSPANT00000056207,TRIOBP,TRIO and F-actin-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:101024360],TRIOBP,ENSG00000100106
ENSPANG00000018391,ENSPANT00000048164,RMND1,required for meiotic nuclear division 1 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101020191],RMND1,ENSG00000155906
ENSPANG00000018391,ENSPANT00000027206,RMND1,required for meiotic nuclear division 1 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101020191],RMND1,ENSG00000155906
ENSPANG00000013872,ENSPANT00000004323,PDIK1L,PDLIM1 interacting kinase 1 like [Source:NCBI gene (formerly Entrezgene);Acc:101011127],PDIK1L,ENSG00000175087
ENSPANG00000024721,ENSPANT00000024549,BICD2,BICD cargo adaptor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101004988],BICD2,ENSG00000185963
ENSPANG00000019100,ENSPANT00000056066,KCTD9,potassium channel tetramerization domain containing 9 [Source:NCBI gene (formerly Entrezgene);Acc:101015963],KCTD9,ENSG00000104756
ENSPANG00000019100,ENSPANT00000002630,KCTD9,potassium channel tetramerization domain containing 9 [Source:NCBI gene (formerly Entrezgene);Acc:101015963],KCTD9,ENSG00000104756
ENSPANG00000012703,ENSPANT00000042679,PIK3IP1,phosphoinositide-3-kinase interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101018491],PIK3IP1,ENSG00000100100
ENSPANG00000012703,ENSPANT00000048224,PIK3IP1,phosphoinositide-3-kinase interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101018491],PIK3IP1,ENSG00000100100
ENSPANG00000012703,ENSPANT00000021097,PIK3IP1,phosphoinositide-3-kinase interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101018491],PIK3IP1,ENSG00000100100
ENSPANG00000000596,ENSPANT00000043997,MCM7,minichromosome maintenance complex component 7 [Source:NCBI gene (formerly Entrezgene);Acc:101001377],MCM7,ENSG00000166508
ENSPANG00000000596,ENSPANT00000009928,MCM7,minichromosome maintenance complex component 7 [Source:NCBI gene (formerly Entrezgene);Acc:101001377],MCM7,ENSG00000166508
ENSPANG00000000596,ENSPANT00000043409,MCM7,minichromosome maintenance complex component 7 [Source:NCBI gene (formerly Entrezgene);Acc:101001377],MCM7,ENSG00000166508
ENSPANG00000036173,ENSPANT00000035158,BRI3BP,BRI3 binding protein [Source:NCBI gene (formerly Entrezgene);Acc:101023555],BRI3BP,ENSG00000184992
ENSPANG00000016035,ENSPANT00000008987,RTCB,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:NCBI gene (formerly Entrezgene);Acc:100137237]",RTCB,ENSG00000100220
ENSPANG00000024454,ENSPANT00000024042,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:101023833],PAFAH1B1,ENSG00000007168
ENSPANG00000024454,ENSPANT00000024041,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:101023833],PAFAH1B1,ENSG00000007168
ENSPANG00000006894,ENSPANT00000026452,MTA3,metastasis associated 1 family member 3 [Source:NCBI gene (formerly Entrezgene);Acc:101006581],MTA3,ENSG00000057935
ENSPANG00000006894,ENSPANT00000041247,MTA3,metastasis associated 1 family member 3 [Source:NCBI gene (formerly Entrezgene);Acc:101006581],MTA3,ENSG00000057935
ENSPANG00000006894,ENSPANT00000045350,MTA3,metastasis associated 1 family member 3 [Source:NCBI gene (formerly Entrezgene);Acc:101006581],MTA3,ENSG00000057935
ENSPANG00000006894,ENSPANT00000026356,MTA3,metastasis associated 1 family member 3 [Source:NCBI gene (formerly Entrezgene);Acc:101006581],MTA3,ENSG00000057935
ENSPANG00000030445,ENSPANT00000034765,ZNF554,zinc finger protein 554 [Source:NCBI gene (formerly Entrezgene);Acc:101016650],ZNF554,ENSG00000172006
ENSPANG00000023675,ENSPANT00000022401,SREBF1,sterol regulatory element binding transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101013905],SREBF1,ENSG00000072310
ENSPANG00000023675,ENSPANT00000022569,SREBF1,sterol regulatory element binding transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101013905],SREBF1,ENSG00000072310
ENSPANG00000023675,ENSPANT00000042443,SREBF1,sterol regulatory element binding transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101013905],SREBF1,ENSG00000072310
ENSPANG00000023675,ENSPANT00000058226,SREBF1,sterol regulatory element binding transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101013905],SREBF1,ENSG00000072310
ENSPANG00000019552,ENSPANT00000033142,CLCN7,chloride voltage-gated channel 7 [Source:NCBI gene (formerly Entrezgene);Acc:101012362],CLCN7,ENSG00000103249
ENSPANG00000019552,ENSPANT00000009764,CLCN7,chloride voltage-gated channel 7 [Source:NCBI gene (formerly Entrezgene);Acc:101012362],CLCN7,ENSG00000103249
ENSPANG00000019552,ENSPANT00000049970,CLCN7,chloride voltage-gated channel 7 [Source:NCBI gene (formerly Entrezgene);Acc:101012362],CLCN7,ENSG00000103249
ENSPANG00000007004,ENSPANT00000013352,SAFB2,scaffold attachment factor B2 [Source:NCBI gene (formerly Entrezgene);Acc:101017827],SAFB2,ENSG00000130254
ENSPANG00000007004,ENSPANT00000003626,SAFB2,scaffold attachment factor B2 [Source:NCBI gene (formerly Entrezgene);Acc:101017827],SAFB2,ENSG00000130254
ENSPANG00000008518,ENSPANT00000017249,DCBLD2,"discoidin, CUB and LCCL domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101020986]",DCBLD2,ENSG00000057019
ENSPANG00000008518,ENSPANT00000033518,DCBLD2,"discoidin, CUB and LCCL domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101020986]",DCBLD2,ENSG00000057019
ENSPANG00000031523,ENSPANT00000038963,DDIT4,DNA damage inducible transcript 4 [Source:NCBI gene (formerly Entrezgene);Acc:101005287],DDIT4,ENSG00000168209
ENSPANG00000021754,ENSPANT00000023446,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000039967,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000040147,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000045824,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000043730,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000055800,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000021754,ENSPANT00000047703,CRYZL1,crystallin zeta like 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137249],CRYZL1,ENSG00000205758
ENSPANG00000004518,ENSPANT00000001768,RGS16,regulator of G protein signaling 16 [Source:NCBI gene (formerly Entrezgene);Acc:101013020],RGS16,ENSG00000143333
ENSPANG00000010488,ENSPANT00000022850,GET4,guided entry of tail-anchored proteins factor 4 [Source:NCBI gene (formerly Entrezgene);Acc:100999993],GET4,ENSG00000239857
ENSPANG00000025968,ENSPANT00000028388,FUBP3,far upstream element binding protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:101008919],FUBP3,ENSG00000107164
ENSPANG00000025968,ENSPANT00000036390,FUBP3,far upstream element binding protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:101008919],FUBP3,ENSG00000107164
ENSPANG00000013063,ENSPANT00000003993,TSPAN32,tetraspanin 32 [Source:NCBI gene (formerly Entrezgene);Acc:101001241],TSPAN32,ENSG00000064201
ENSPANG00000013063,ENSPANT00000048446,TSPAN32,tetraspanin 32 [Source:NCBI gene (formerly Entrezgene);Acc:101001241],TSPAN32,ENSG00000064201
ENSPANG00000013063,ENSPANT00000054525,TSPAN32,tetraspanin 32 [Source:NCBI gene (formerly Entrezgene);Acc:101001241],TSPAN32,ENSG00000064201
ENSPANG00000020747,ENSPANT00000028945,DCLRE1A,DNA cross-link repair 1A [Source:NCBI gene (formerly Entrezgene);Acc:101000527],DCLRE1A,ENSG00000198924
ENSPANG00000026161,ENSPANT00000028768,TRAF2,TNF receptor associated factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101017914],TRAF2,ENSG00000127191
ENSPANG00000026161,ENSPANT00000036494,TRAF2,TNF receptor associated factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101017914],TRAF2,ENSG00000127191
ENSPANG00000035475,ENSPANT00000034519,TMEM170B,transmembrane protein 170B [Source:NCBI gene (formerly Entrezgene);Acc:101026881],TMEM170B,ENSG00000205269
ENSPANG00000018414,ENSPANT00000033158,SLC8B1,solute carrier family 8 member B1 [Source:NCBI gene (formerly Entrezgene);Acc:101016348],SLC8B1,ENSG00000089060
ENSPANG00000018414,ENSPANT00000002856,SLC8B1,solute carrier family 8 member B1 [Source:NCBI gene (formerly Entrezgene);Acc:101016348],SLC8B1,ENSG00000089060
ENSPANG00000025906,ENSPANT00000056952,MRPL35,mitochondrial ribosomal protein L35 [Source:NCBI gene (formerly Entrezgene);Acc:100998558],MRPL35,ENSG00000132313
ENSPANG00000025906,ENSPANT00000037612,MRPL35,mitochondrial ribosomal protein L35 [Source:NCBI gene (formerly Entrezgene);Acc:100998558],MRPL35,ENSG00000132313
ENSPANG00000025906,ENSPANT00000018677,MRPL35,mitochondrial ribosomal protein L35 [Source:NCBI gene (formerly Entrezgene);Acc:100998558],MRPL35,ENSG00000132313
ENSPANG00000025906,ENSPANT00000036137,MRPL35,mitochondrial ribosomal protein L35 [Source:NCBI gene (formerly Entrezgene);Acc:100998558],MRPL35,ENSG00000132313
ENSPANG00000018039,ENSPANT00000012328,BCO1,beta-carotene oxygenase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101002112],BCO1,ENSG00000135697
ENSPANG00000006036,ENSPANT00000013355,FNBP4,formin binding protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:101017674],FNBP4,ENSG00000109920
ENSPANG00000012028,ENSPANT00000019476,C19orf18,chromosome 8 C19orf18 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101003269],C19orf18,ENSG00000177025
ENSPANG00000013776,ENSPANT00000037860,ZNF358,zinc finger protein 358 [Source:NCBI gene (formerly Entrezgene);Acc:101015457],ZNF358,ENSG00000198816
ENSPANG00000013776,ENSPANT00000004361,ZNF358,zinc finger protein 358 [Source:NCBI gene (formerly Entrezgene);Acc:101015457],ZNF358,ENSG00000198816
